[08:01:50] [main/INFO]: ModLauncher running: args [--username, Dr3hverschluss, --version, neoforge-21.1.218, --gameDir, D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie, --assetsDir, D:\Minecraft\CurseForge\Install\assets, --assetIndex, 17, --uuid, 31b85e701104473e9d9822b38aa9c6cd, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, MGQ0MDI2MzEtMzFkYy00YzI2LTk5NzItOWU2NDg5NzlhODFk, --xuid, 2535451895605041, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, D:\Minecraft\CurseForge\Install\quickPlay\java\1769583708534.json, --fml.neoForgeVersion, 21.1.218, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[08:01:50] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[08:01:50] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[08:01:55] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[08:01:55] [main/INFO]: Trying GL version 4.6
[08:01:56] [main/INFO]: Requested GL version 4.6 got version 4.6
[08:01:56] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/D:/Minecraft/CurseForge/Install/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23121!/ Service=ModLauncher Env=CLIENT
[08:01:56] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3080 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[08:01:56] [main/INFO]: Found mod file "ApothicSpawners-1.21.1-1.3.4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "appleskin-neoforge-mc1.21-3.0.8.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "archers-neoforge-2.6.8+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "archers_expansion-neoforge-1.4.5+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "armory-neoforge-1.2.10+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "arsenal-neoforge-1.3.4+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "artifacts-neoforge-13.2.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "attributefix-neoforge-1.21.1-21.1.3.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "azurelibarmor-neo-1.21.1-3.1.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "balm-neoforge-1.21.1-21.0.56.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "BEB-NeoForge-1.21-6.0.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "berserker_rpg-neoforge-2.5.4+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "better_hp-2.0.5-1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "BetterAdvancements-NeoForge-1.21.1-0.4.3.21.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "bettercombat-neoforge-2.3.1+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "blockui-1.0.208-1.21.1-snapshot.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "BOMD-NeoForge-1.21-1.3.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.80.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "borderless-neoforge-1.21.4-1.7.3-all.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "boss_checklist-neoforge-3.4.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "brutalbosses-1.21-8.4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "bundle-api-neoforge-1.1.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "caelus-neoforge-7.0.1+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "cataclysmfortresses-1.21.1-NeoForge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "cataclysmspells_compat.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "CerbonsAPI-NeoForge-1.21-1.3.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "chefsdelight-1.0.5-neoforge-1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "citadel-1.21.1-2.7.5.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "collective-1.21.1-8.13.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "colonypathingedition-1.21.1-1.0.5-BETA-4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "combat_roll-neoforge-2.0.6+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "common-networking-neoforge-1.0.21-1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "compatdelight-1.0.1.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.13.26_mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "cristellib-neoforge-1.21.1-3.0.2.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "deeperdarker-neoforge-1.21.1-1.3.5.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "disableminecoloniesabandonedstructures-1.21.1-1.0.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "DistantHorizons-2.4.5-b-1.21.1-fabric-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "domum-ornamentum-1.0.227-main.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "dtterralith-1.3.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "dummmmmmy-1.21-2.0.11-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "dungeon_difficulty-neoforge-3.6.10+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "DungeonsArise-1.21.1-2.1.68-release.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "DungeonsAriseSevenSeas-1.21.x-1.0.4-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "DyedFlames-v21.1.1-1.21.1-NeoForge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "dynamic_difficulty-neoforge-1.1.0+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "dynamictrees-neoforge-1.21.1-1.6.0.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "DynamicTreesPlus-neoforge-1.21.1-1.3.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "easy-villagers-neoforge-1.21.1-1.1.41.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "eatinganimation-1.21.0-6.0.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "elemental_wizards_rpg-neoforge-2.5.4+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "elytraslot-neoforge-9.0.2+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "emi-1.1.22+1.21.1+neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "emi_enchanting-0.1.2+1.21+neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "emi_loot-0.7.9+1.21+neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "emiffect-neoforge-2.1.5+mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "emixx-neoforge-1.2.3.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "enchant_limiter-neoforge-1.0.8.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.9.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "entity_model_features_1.21-neoforge-3.0.10.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "entity_texture_features_1.21-neoforge-7.0.8.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "entityculling-neoforge-1.9.5-mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "EuphoriaPatcher-1.7.8-r5.6.1-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ExplorersCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "explosiveenhancement-neoforge-1.21.1-1.1.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "fallingleaves-1.21.1-2.5.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "FarmersDelight-1.21.1-1.2.9.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "fastleafdecay-35.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ferritecore-7.0.3-neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "firstperson-neoforge-2.6.2-mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "forcemaster_rpg-neoforge-2.5.5+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "forgified-fabric-api-0.116.7+2.2.0+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "framework-neoforge-1.21.1-0.13.11.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "fzzy_config-0.7.5+1.21+neoforge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "gazebo-neoforge-2.1.0+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "geckolib-neoforge-1.21.1-4.8.3.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "getittogetherdrops-neoforge-1.21.5-1.4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "gml-6.0.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "goblintraders-neoforge-1.21.1-1.11.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "healthbars-dd-compat-0.3.0+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "HealthBars-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Highlighter-1.21-neoforge-1.1.11.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Icarus-NeoForge-4.6.4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Iceberg-1.21.1-neoforge-1.3.2.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ImmediatelyFast-NeoForge-1.6.10+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "immersivelanterns-neoforge-1.0.6-1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ImmersiveUI-NEOFORGE-0.3.3+1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "iris-neoforge-1.8.12+mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ironchest-1.21-neoforge-16.0.7.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ItemBorders-1.21-neoforge-1.2.5.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "ItemPhysicLite_NEOFORGE_v1.6.8_mc1.21.1.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
[08:01:56] [main/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.10.4.jar" [locator: {mods folder locator at D:\Minecraft\CurseForge\Instances\ImmersiveRPG&MineColonie\mods}, reader: mod manifest]
